Entity,AttributeName,Attribute
迟丽华,国籍,中国
曹飒,性别,女
曹飒,国籍,中国
曹飒,毕业院校,辽宁师范大学
车政华,性别,女
车政华,国籍,中国
陈连松,性别,男
陈连松,国籍,中国
崔锦华,性别,女
崔锦华,民族,汉族
崔锦华,国籍,中国
戴显鹏,性别,男
戴显鹏,民族,汉族
戴显鹏,国籍,中国
戴显鹏,毕业院校,辽宁师范大学体育学院
戴显鹏,政党,中国共产党
丁永文,性别,男
丁永文,毕业院校,辽宁师范大学
董广才,民族,汉族
董广才,国籍,中国
董广才,毕业院校,辽宁师范大学
杜隆华,性别,男
杜隆华,民族,汉族
杜隆华,国籍,中国
杜隆华,政党,中国共产党
丁言伟,性别,男
丁言伟,国籍,中国
付彬彬,性别,女
付彬彬,民族,汉族
付彬彬,国籍,中国
付彬彬,毕业院校,辽宁师范大学
傅星寰,性别,女
傅星寰,国籍,中国
傅星寰,职业,教授
傅星寰,政党,中国共产党
杜洪义,性别,男
杜洪义,民族,汉族
杜洪义,国籍,中国
杜洪义,毕业院校,辽宁师范大学
杜洪义,政党,中国共产党
付万,性别,男
付万,民族,汉族
付万,国籍,中国
付万,毕业院校,南京大学
付万,政党,中国共产党
范苓,民族,汉族
范苓,国籍,中国
冯春梁,国籍,中国
冯春梁,职业,教师
冯秋菊,国籍,中国
郭钟学,性别,男
郭钟学,国籍,中国
郭钟学,毕业院校,辽宁师范大学
宫利东,性别,男
宫利东,民族,汉族
宫利东,国籍,中国
宫利东,毕业院校,吉林大学
宫利东,政党,中国共产党
高剑华,国籍,中国
高剑华,毕业院校,哈尔滨师范大学
关娴娴,国籍,中国
关娴娴,毕业院校,辽宁师范大学
郭铁椿,性别,女
郭铁椿,民族,汉族
郭铁椿,国籍,中国
高玉娟,民族,汉族
高玉娟,国籍,中国
高明峰,民族,汉族
高明峰,国籍,中国
高明峰,职业,教授
高明峰,毕业院校,扬州大学
黄翠英,民族,汉族
黄翠英,国籍,中国
韩英豪,民族,汉族
韩英豪,国籍,中国
华宏,性别,男
华宏,国籍,中国
何敏学,性别,男
何敏学,出生地,吉林市
何敏学,国籍,中国
何敏学,籍贯,吉林市
何英惠,性别,女
何英惠,民族,汉族
何英惠,国籍,中国
韩友发,性别,男
韩友发,民族,汉族
韩友发,国籍,中国
霍伟刚,性别,男
霍伟刚,国籍,中国
赫春香,性别,女
赫春香,国籍,中国
赫春香,职业,教授
韩玉慧,国籍,中国
韩玉慧,职业,教师
姜长阳,国籍,中国
姜建斌,民族,汉族
姜建斌,毕业院校,东北师范大学
姜建斌,政党,中国共产党
金星彤,性别,女
金星彤,出生地,吉林省
金星彤,国籍,中国
靳奇峰,出生地,吉林市
靳奇峰,民族,汉族
靳奇峰,国籍,中国
焦庆祝,性别,男
焦庆祝,民族,汉族
焦庆祝,国籍,中国
焦庆祝,职业,教师
焦庆祝,毕业院校,吉林大学
刘贵福,民族,汉族
刘贵福,国籍,中国
刘晨晔,民族,汉族
刘晨晔,国籍,中国
刘晨晔,职业,教授
辽宁师范大学,学校类别,公立大学
吕翎,国籍,中国
辽宁师范大学法学院,学校属性,辽宁师范大学
刘筏筏,民族,汉族
刘筏筏,国籍,中国
李宝贵,性别,男
李宝贵,国籍,中国
李春红,国籍,中国
李春红,职业,教师
李春红,毕业院校,重庆大学
辽宁师范大学图书馆,管理者,杨春宇
李永化,民族,汉族
李永化,国籍,中国
李永化,毕业院校,北京大学
李杰兰,性别,女
李杰兰,国籍,中国
李杰兰,毕业院校,辽宁师范大学
刘芙君,性别,女
刘芙君,民族,汉族
刘芙君,国籍,中国
刘泽庆,性别,男
刘泽庆,民族,汉族
刘泽庆,国籍,中国
刘泽庆,职业,教授
刘泽庆,毕业院校,辽宁师范大学
刘仁盛,性别,男
刘仁盛,职业,教授
刘仁盛,籍贯,大连市
李博冉,民族,汉族
李博冉,国籍,中国
林宪生,民族,汉族
林宪生,国籍,中国
吕建洲,民族,汉族
吕建洲,国籍,中国
吕建洲,毕业院校,辽宁师范大学
李铁松,国籍,中国
李铁松,职业,教师
林克英,性别,女
林克英,民族,汉族
林克英,国籍,中国
吕中凡,性别,男
吕中凡,民族,汉族
吕中凡,国籍,中国
吕中凡,毕业院校,沈阳体育学院
吕中凡,籍贯,沈阳市
李绍江,性别,男
李绍江,国籍,中国
李绍江,毕业院校,东北师范大学
李悦铮,性别,男
李悦铮,国籍,中国
李悦铮,毕业院校,南京大学
刘集伟,民族,汉族
刘集伟,国籍,中国
李宏畅,性别,女
李宏畅,国籍,中国
李永先,毕业院校,大连理工大学
李永先,职业,教师
李永先,国籍,中国
李永先,性别,女
李赖志,性别,男
李赖志,国籍,中国
刘凡夫,民族,汉族
刘凡夫,国籍,中国
刘凡夫,毕业院校,华中科技大学
李颁春,性别,男
李颁春,民族,汉族
李颁春,国籍,中国
李颁春,政党,中国共产党
都晓娟,性别,女
都晓娟,国籍,中国
辽宁师范大学国际教育学院,学校类别,公立大学
辽宁师范大学国际教育学院,院长,李宝贵
辽宁师范大学国际教育学院,副院长,徐笑一
辽宁师范大学化学化工学院,现任校长,焦庆祝
马桂萍,国籍,中国
马桂萍,职业,教师
刘天利,性别,男
刘天利,国籍,中国
刘天利,职业,教授
旅大师范专科学校,类型,大学
李梦轲,民族,汉族
李梦轲,国籍,中国
鄂齐,性别,男
鄂齐,国籍,中国
鄂齐,毕业院校,中山大学
苗秀杰,性别,女
苗秀杰,民族,汉族
苗秀杰,国籍,中国
苗秀杰,职业,教师
苗秀杰,毕业院校,东北林业大学
慕宝贵,性别,男
慕宝贵,国籍,中国
慕宝贵,毕业院校,东北师范大学
刘成森,性别,男
刘成森,国籍,中国
刘成森,毕业院校,大庆石油学院
马宝娟,民族,汉族
马宝娟,国籍,中国
马叔骏,性别,女
马叔骏,国籍,中国
马宇菁,国籍,中国
马宇菁,毕业院校,辽宁师范大学
马东玉,民族,汉族
马东玉,国籍,中国
马东玉,职业,教授
马东玉,毕业院校,南开大学
马有会,性别,男
马有会,国籍,日本
牛淑云,性别,女
牛淑云,民族,汉族
牛淑云,国籍,中国
牛淑云,职业,博士生导师
曲建立,性别,男
曲建立,民族,汉族
曲建立,国籍,中国
曲庆彪,性别,男
曲庆彪,民族,汉族
曲庆彪,国籍,中国
朴敬爱,性别,女
朴敬爱,民族,汉族
朴敬爱,国籍,中国
朴敬爱,毕业院校,延边大学
齐敦禹,民族,汉族
齐敦禹,国籍,中国
曲烽,出生地,鞍山市
曲烽,毕业院校,辽宁师范大学
任净,国籍,中国
孙立樵,性别,男
孙立樵,民族,汉族
孙立樵,国籍,中国
宋书楠,性别,女
宋书楠,民族,汉族
宋书楠,国籍,中国
任永功,国籍,中国
任永功,毕业院校,东北大学
乔莉萍,性别,女
乔莉萍,民族,汉族
乔莉萍,国籍,中国
邵清秀,性别,男
邵清秀,国籍,中国
邵清秀,政党,中国共产党
史艺军,国籍,中国
史艺军,毕业院校,辽宁师范大学
孙衍斌,性别,男
孙衍斌,民族,汉族
孙衍斌,国籍,中国
孙彦宝,性别,男
孙彦宝,国籍,中国
尚德静,性别,女
尚德静,国籍,中国
石正伟,性别,女
石正伟,国籍,中国
孙晓雅,性别,女
孙晓雅,民族,汉族
孙晓雅,国籍,中国
陶文东,性别,男
陶文东,政党,中国共产党
陶欣,性别,男
陶欣,国籍,中国
田运齐,性别,男
田运齐,民族,汉族
田运齐,国籍,中国
邰峰,性别,男
邰峰,国籍,中国
邰峰,政党,中国共产党
王昺,民族,汉族
王昺,国籍,中国
陶炀,民族,汉族
陶炀,国籍,中国
王志祥,性别,男
王志祥,民族,汉族
王志祥,国籍,中国
王志祥,职业,教师
王志祥,毕业院校,中国人民大学
王志祥,任职机构,北京师范大学
孙景昌,民族,汉族
孙景昌,国籍,中国
孙景昌,毕业院校,辽宁师范大学
孙景昌,政党,中国共产党
王继红,性别,女
武跃,性别,男
武跃,国籍,中国
卫亚星,民族,汉族
卫亚星,国籍,中国
武传表,性别,男
武传表,国籍,中国
武传表,毕业院校,西南财经大学
王振来,民族,汉族
王振来,国籍,中国
王振来,职业,教师
王莉雯,民族,汉族
王莉雯,国籍,中国
王莉雯,职业,教师
王凤平,性别,男
王凤平,民族,汉族
王凤平,国籍,中国
王凤平,职业,学者
王贺一,性别,男
王贺一,民族,汉族
王贺一,国籍,中国
翁德修,民族,汉族
翁德修,国籍,中国
翁前锋,性别,男
翁前锋,国籍,中国
吴舒屏,民族,汉族
吴舒屏,国籍,中国
吴舒屏,毕业院校,南开大学
王方雄,民族,汉族
王方雄,国籍,中国
王火旭,性别,女
王火旭,国籍,中国
王火旭,毕业院校,沈阳农业大学
王乃新,民族,汉族
王乃新,国籍,中国
王乃新,毕业院校,东北师范大学
王朋娇,国籍,中国
王朋娇,毕业院校,东北师范大学
王金娟,性别,女
王金娟,民族,汉族
王金娟,国籍,中国
王金娟,毕业院校,沈阳体育学院
许延威,民族,汉族
许延威,国籍,中国
谢喜文,性别,男
谢喜文,国籍,中国
许凤才,性别,男
许凤才,国籍,中国
许凤才,职业,教授
徐昭峰,民族,汉族
徐昭峰,国籍,中国
吴云志,国籍,中国
吴云志,毕业院校,辽宁师范大学
奚玲,性别,女
奚玲,民族,汉族
奚玲,国籍,中国
徐笑一,性别,男
徐笑一,国籍,中国
许佩军,性别,男
许佩军,国籍,中国
许佩军,职业,教授
薛秀芬,出生地,辽阳市
薛秀芬,民族,汉族
薛秀芬,国籍,中国
薛秀芬,毕业院校,辽宁师范大学
谢明杰,性别,女
谢明杰,国籍,中国
谢明杰,毕业院校,辽宁师范大学
邢永恒,性别,男
邢永恒,民族,汉族
邢永恒,国籍,中国
邢永恒,毕业院校,吉林大学
于沛霖,性别,男
谢春山,国籍,中国
杨春宇,民族,汉族
杨春宇,国籍,中国
殷志林,性别,男
殷志林,民族,汉族
殷志林,国籍,中国
闫杰,性别,女
闫杰,民族,汉族
闫杰,国籍,中国
闫杰,职业,教师
阎智力,性别,男
阎智力,国籍,中国
于世钧,民族,汉族
于世钧,国籍,中国
玉占君,性别,女
玉占君,民族,汉族
玉占君,国籍,中国
玉占君,政党,中国共产党
尹善君,性别,男
尹善君,国籍,中国
尹善君,毕业院校,辽宁师范大学
袁殿民,性别,男
袁殿民,国籍,中国
袁殿民,职业,教授
袁殿民,毕业院校,鲁迅美术学院
于东麒,国籍,中国
于东麒,职业,教师
由忠路,性别,男
由忠路,民族,汉族
由忠路,国籍,中国
由万胜,性别,男
由万胜,国籍,中国
由万胜,职业,教授
闫茁,性别,男
闫茁,国籍,中国
尹怀宁,民族,汉族
尹怀宁,国籍,中国
赵维良,性别,男
杨丽珠,性别,女
杨丽珠,出生地,大连市
杨丽珠,民族,汉族
杨丽珠,国籍,中国
杨丽珠,毕业院校,北京师范大学
邹晓燕,性别,女
邹晓燕,国籍,中国
邹晓燕,毕业院校,北京师范大学
易国定,毕业院校,陕西师范大学
赵龙铉,国籍,中国
赵龙铉,职业,教师
张治广,性别,男
张治广,民族,汉族
张治广,国籍,中国
张治广,毕业院校,辽宁师范大学
张新立,民族,汉族
张新立,国籍,中国
邹德明,性别,男
邹德明,国籍,中国
邹德明,职业,教师
邹德明,毕业院校,沈阳体育学院
左亚兵,性别,男
左亚兵,民族,汉族
左亚兵,政党,中国共产党
钟泉,性别,男
钟泉,国籍,中国
钟泉,毕业院校,吉林艺术学院
郑德凤,民族,汉族
郑德凤,国籍,中国
郑德凤,毕业院校,大连理工大学
郑德凤,政党,中国共产党
张澜萃,性别,男
张澜萃,民族,汉族
张澜萃,国籍,中国
张晶敏,民族,汉族
张晶敏,国籍,中国
张晶敏,职业,教师
常金仓,性别,男
常金仓,国籍,中国
张成路,民族,汉族
张成路,国籍,中国
张成路,毕业院校,西北大学
田广林,性别,男
吕国忠,民族,汉族
吕国忠,国籍,中国
成晓光,性别,男
成晓光,国籍,美国
成晓光,专业方向,英语
王关林,性别,男
王关林,民族,汉族
王关林,国籍,中国
王关林,毕业院校,北京师范大学
岳崇兴,性别,男
岳崇兴,国籍,中国
岳崇兴,政党,中国共产党
张学昕,性别,男
张学昕,国籍,中国
张学昕,民族,汉族
张学昕,毕业院校,吉林大学
长春市直属机关业余大学,所属地区,吉林省
杨忠志,国籍,中国
杨忠志,毕业院校,吉林大学
杨忠志,政党,中国共产党
长春理工大学光电信息学院,知名教师,姚建铨
白城医学高等专科学校,学校类别,公立大学
白城医学高等专科学校,主管部门,吉林省
长春职工医科大学,学校类别,公立大学
长春职工大学,学校类别,公立大学
长春职业技术学院,主管部门,吉林省
吉林司法警官职业学院,学校类别,大学
吉林工商学院,学校类别,公立大学
吉林工商学院,主管部门,吉林省
吉林广播电视大学,学校类别,公立大学
吉林铁道职业技术学院,学校类别,公立大学
四平职业大学,学校类别,公立大学
松原职业技术学院,主管部门,吉林省
通化钢铁公司职工大学,学校类别,公立大学
通化钢铁公司职工大学,所属地区,吉林省
延边职工大学,学校类型,大学
艾永兴,性别,男
艾永兴,国籍,中国
艾永兴,职业,教授
延边黎明农民大学,学校类别,公立大学
白求恩医科大学第一临床学院,中文名称,吉林大学白求恩第一医院
柏旭,性别,男
柏旭,国籍,中国
陈方竞,民族,汉族
长春汽车拖拉机学院,学校类型,大学
陈仕兴,国籍,中国
长春地质学院,中文名,吉林大学
长春地质学院,学校类别,公立大学
长春地质学院,所属地区,吉林省
长春地质学院,主管部门,中华人民共和国教育部
崔月琴,性别,女
崔月琴,出生地,长春市
崔月琴,国籍,中国
崔月琴,职业,教师
崔月琴,毕业院校,吉林大学
程妮娜,出生地,沈阳市
程妮娜,民族,汉族
程妮娜,国籍,中国
程妮娜,毕业院校,吉林大学
崔卓兰,性别,女
崔卓兰,民族,汉族
崔卓兰,国籍,中国
池元吉,国籍,中国
池元吉,毕业院校,东北人民大学
超分子结构与材料国家重点实验室（吉林大学）,隶属于,吉林大学
迟宝明,性别,男
迟宝明,民族,汉族
迟宝明,国籍,中国
迟宝明,职业,教授
迟宝明,毕业院校,长春地质学院
蔡莉,性别,女
蔡莉,国籍,中国
蔡莉,毕业院校,吉林工业大学
蔡莉,政党,中国共产党
董才生,性别,男
董才生,国籍,中国
长春邮电学院,中文名,吉林大学
长春邮电学院,学校类别,公立大学
长春邮电学院,所属地区,吉林省
长春邮电学院,主管部门,中华人民共和国教育部
杜宴林,国籍,中国
地质宫,隶 属,吉林大学
付秀华,行业,医生
法制与社会发展,主办单位,吉林大学
冯胜君,性别,男
冯胜君,毕业院校,哈尔滨师范大学
高文博,性别,男
高文博,国籍,中国
高文博,职业,教师
高申春,民族,汉族
高申春,国籍,中国
高申春,毕业院校,吉林大学
葛鲁嘉,性别,男
葛鲁嘉,国籍,中国
郭树旭,性别,男
郭树旭,国籍,中国
郭树旭,职业,教授
郭树旭,毕业院校,吉林大学电子科学与工程学院
高文新,民族,汉族
高文新,国籍,中国
高文新,毕业院校,吉林大学
吉林体育学院,学校类别,公立大学
吉林体育学院,主管部门,吉林省
高清海,性别,男
高清海,国籍,中国
高清海,毕业院校,中国人民大学
侯蓝田,性别,男
侯蓝田,民族,汉族
侯蓝田,国籍,中国
侯蓝田,毕业院校,吉林大学
侯文学,性别,女
侯文学,国籍,中国
吉林大学超硬材料国家重点实验室,中文名称,超硬材料国家重点实验室（吉林大学）
吉林大学国家大学科技园,中文名,吉林大学
吉林大学国家大学科技园,别名,东北行政学院
吉林大学国家大学科技园,类别,公立大学
吉林大学国家大学科技园,类型,公立大学
吉林大学国家大学科技园,现任校长,展涛
吉林大学通信工程学院,学校类型,大学
吉林大学招生宣传工作实施方案,语言,普通话
吉林大学南方研究院,隶属,吉林大学
东北地质学院,前 身,长春地质专科学校
吉林大学计算机与技术学院,中文名,吉林大学计算机科学与技术学院
吉林大学计算机与技术学院,学校类别,公立大学
关丽洁,性别,女
关丽洁,国籍,中国
吉林大学农学部植物科学学院,主管部门,吉林大学农学部
景跃军,性别,男
景跃军,国籍,中国
吉林大学体育学院,学校类别,公立大学
吉林大学研究生院,学校类别,公立大学
吉林大学研究生院珠海分院,隶属,吉林大学
吉林大学数学学院,院长：,李辉来
吉林大学和平校区,类型,大学
吉林大学口腔医院,经营范围,医疗机构
吉林大学南岭校区,学校类型,大学
吉林大学南岭校区,前 身,吉林工业大学
吉林大学环境保护协会,所属学校,吉林大学
吉林大学莱姆顿学院,学校类别,公立大学
吉林大学基础医学院,学校类型,大学
吉林大学材料科学与工程学院,主管部门,吉林大学
吉林大学材料科学与工程学院,隶属,吉林大学
吉林大学文学院,学校类别,公立大学
吉林大学文学院,主管部门,中华人民共和国教育部
吉林大学外国语学院,学校类别,公立大学
吉林大学药学院,学校类别,公立大学
吉林大学药学院,主管部门,中华人民共和国教育部
吉林大学药学院,隶 属,吉林大学
吉林大学护理学院,学校属性,大学
吉林大学护理学院,主管部门,吉林大学
吉林大学交通学院,所属学校,吉林大学
吉林大学畜牧兽医学院,主管部门,吉林大学农学部
吉林大学环境与资源学院,学校类别,公立大学
吉林省五星动物保健药厂,总部所在地,吉林省
吉林大学白求恩医学院,学校类别,私立大学
吉林大学白求恩医学院,学校类型,医学院
吉林大学计算机科学与技术学院,学校类别,公立大学
吉林大学毕业生就业指导中心,学校类别,公立大学
蒋占魁,性别,男
蒋占魁,国籍,中国
蒋占魁,职业,教师
蒋占魁,毕业院校,吉林大学物理系
吉林大学车辆工程,类 别,公立大学
吉林大学学报,主办单位,吉林大学
吉林大学学报,主管单位,中华人民共和国教育部
吉林大学物理学院,学校类别,公立大学
吉林大学社会科学学报,主办单位,吉林大学
靳丛林,性别,男
靳丛林,民族,汉族
靳丛林,国籍,中国
靳丛林,职业,教师
靳丛林,毕业院校,吉林大学
靳丛林,政党,中国共产党
姜启川,性别,男
姜启川,民族,汉族
姜启川,国籍,中国
姜启川,职业,教授
姜启川,毕业院校,吉林工业大学
吉林大学马克思主义学院,学校类别,公立大学
吉林大学实验幼儿园,所属地区,吉林省
卢革宇,性别,男
卢革宇,民族,汉族
卢革宇,国籍,中国
卢革宇,职业,博士生导师
林学钰,民族,汉族
林学钰,国籍,中国
林学钰,毕业院校,长春地质学院
李俊久,性别,男
李俊久,民族,汉族
李俊久,国籍,中国
李俊久,职业,教师
李俊久,毕业院校,吉林大学
李文辉,性别,男
李文辉,国籍,中国
令狐若明,性别,男
令狐若明,民族,汉族
令狐若明,国籍,中国
令狐若明,职业,教师
刘福森,性别,男
刘福森,民族,汉族
刘福森,国籍,中国
刘福森,职业,博士生导师
林兵,性别,男
林兵,职业,教师
林兵,国籍,中国
林兵,最终学位,哲学博士
李守奎,性别,男
李守奎,民族,汉族
李守奎,国籍,中国
李守奎,毕业院校,吉林大学
刘中树,性别,男
刘中树,国籍,中国
刘中树,民族,汉族
刘中树,毕业院校,吉林大学
刘清才,国籍,中国
刘清才,职业,教授
刘清才,毕业院校,多伦多大学
李辉来,民族,汉族
李辉来,国籍,中国
刘德斌,性别,男
刘德斌,国籍,中国
刘德斌,民族,汉族
刘德斌,职业,歌手
李海滢,民族,汉族
李海滢,国籍,中国
李贺平,性别,女
李贺平,国籍,中国
李贺平,职称,教授
林君,性别,男
林君,国籍,中国
林君,民族,汉族
林君,毕业院校,内蒙古大学
林君,政党,中国共产党
刘财,性别,男
刘财,国籍,中国
刘淑莹,民族,汉族
刘淑莹,国籍,中国
刘淑莹,毕业院校,吉林大学
孟兆臣,民族,汉族
孟兆臣,国籍,中国
孟兆臣,毕业院校,吉林大学
麦克德尔米德,毕业院校,剑桥大学
马丽娜,性别,女
马丽娜,国籍,中国
马丽娜,民族,汉族
马丽娜,毕业院校,沈阳音乐学院
马新彦,性别,女
马新彦,民族,汉族
马新彦,国籍,中国
马新彦,职业,教师
庞晓波,民族,汉族
庞晓波,国籍,中国
彭向刚,性别,男
彭向刚,民族,汉族
彭向刚,国籍,中国
彭向刚,毕业院校,吉林大学
蒲新微,性别,女
蒲新微,国籍,中国
蒲新微,职业,教师
齐艺莹,民族,汉族
齐艺莹,国籍,中国
钱志鸿,国籍,中国
漆思,性别,男
漆思,民族,汉族
漆思,国籍,中国
秦晓利,性别,男
秦晓利,国籍,中国
任露泉,国籍,中国
任露泉,毕业院校,吉林工业大学
任露泉,政党,中国共产党
邵国光,性别,男
宋冬林,性别,男
宋冬林,民族,汉族
宋冬林,国籍,中国
宋冬林,职业,教授
宋冬林,政党,中国共产党
史学集刊,主办单位,吉林大学
史学集刊,主管单位,中华人民共和国教育部
宋显忠,性别,男
宋显忠,民族,汉族
宋显忠,国籍,中国
田毅鹏,出生地,吉林市
田毅鹏,民族,汉族
田毅鹏,国籍,中国
田毅鹏,毕业院校,吉林大学
田毅鹏,籍贯,吉林市
田中景,性别,男
田中景,国籍,中国
汤余惠,民族,汉族
汤余惠,国籍,中国
唐敖庆班,隶属,吉林大学
王涞田,性别,男
王涞田,国籍,中国
王涞田,毕业院校,吉林大学
伍麟,民族,汉族
伍卓群,国籍,中华人民共和国
伍卓群,民族,汉族
伍卓群,毕业院校,吉林大学
伍卓群,职业,教授
王守实,民族,汉族
王守实,国籍,中国
王守实,政党,中国共产党
王充,性别,男
王充,所处时代,东汉
王充,民族族群,汉族
王充,国籍,东汉
魏存成,性别,男
魏存成,民族,汉族
魏存成,国籍,中国
魏存成,职业,考古学家
魏存成,政党,中国共产党
王洪,性别,女
王弘钰,民族,汉族
王弘钰,国籍,中国
王弘钰,职业,教师
畜牧兽医学院,学校类别,大学
修义庭,民族,汉族
修义庭,国籍,中国
许兆昌,性别,男
许兆昌,国籍,中国
许兆昌,职业,教师
许兆昌,毕业院校,厦门大学
徐传谌,性别,男
徐传谌,民族,汉族
徐传谌,国籍,中国
徐正考,性别,男
徐正考,民族,汉族
徐正考,国籍,中国
徐正考,职业,教师
徐正考,毕业院校,吉林大学
许志晋,民族,汉族
许志晋,国籍,中国
肖长来,性别,男
肖长来,民族,汉族
肖长来,国籍,中国
肖长来,毕业院校,长春地质学院
于乃书,民族,汉族
于乃书,国籍,中国
于乃书,毕业院校,吉林大学
姚毓春,国籍,中国
姚毓春,毕业院校,吉林大学
杨魁森,性别,男
杨魁森,民族,汉族
杨魁森,国籍,中国
于莹,性别,女
于莹,国籍,中国
姚大志,民族,汉族
姚大志,国籍,中国
周佰成,民族,汉族
周佰成,国籍,中国
周佰成,毕业院校,吉林大学
张嘉昕,国籍,中国
张玉君,民族,汉族
张玉君,国籍,中国
张玉君,毕业院校,吉林大学
赵放,国籍,中国
赵放,职业,教授
周桂耀,性别,男
周桂耀,毕业院校,燕山大学
周桂耀,国籍,中国
赵惊涛,性别,女
赵惊涛,国籍,中国
赵惊涛,毕业院校,吉林大学
周虚,出生地,中国
周虚,国籍,中国
张良伦,性别,男
张良伦,民族,汉族
张良伦,国籍,中国
张良伦,毕业院校,华中科技大学
欧阳丹彤,性别,女
欧阳丹彤,国籍,中华人民共和国
欧阳丹彤,毕业院校,吉林大学
湖北工程学院,学校类别,公立大学
湖北工程学院,主管部门,湖北省
黄冈市广播电视大学,中文名,黄冈广播电视大学
黄冈市广播电视大学,学校类别,公立大学
黄冈市广播电视大学,所属地区,黄冈市
黄冈广播电视大学,学校类别,公立大学
黄冈广播电视大学,所属地区,黄冈市
湖北黄石机电职业技术学院,学校类型,大学
黄石市广播电视大学,学校类型,大学
荆州职业技术学院,主管部门,湖北省
沙洋师范高等专科学校,所属地区,中国
武汉科技学院外经贸学院,所属地区,武汉市
武汉科技职业学院,主管部门,湖北省
谢令德,职业,教授
谢令德,毕业院校,中国农业大学
郧阳医学院药护学院,现任校长,张建
武汉音乐学院,学校类别,公立大学
艾浩军,性别,男
艾浩军,国籍,中国
白嶷岐,民族,汉族
白嶷岐,国籍,中国
白嶷岐,职业,教授
蔡炫曦,性别,男
蔡炫曦,毕业院校,武汉大学
陈仲安,性别,男
陈仲安,国籍,中国
病毒学国家重点实验室,依托单位2,武汉大学
病毒学国家重点实验室（武汉大学、中国科学院武汉病毒研究所）,依托单位2,武汉大学
陈启卷,性别,男
陈启卷,国籍,中国
陈楚佳,性别,男
陈楚佳,国籍,中国
陈楚佳,政党,中国共产党
池伟,行业,医生
吴式枢,民族,汉族
吴式枢,国籍,中国
崔克辉,性别,男
崔克辉,民族,汉族
崔克辉,国籍,中国
崔克辉,毕业院校,武汉大学
陈顺智,国籍,中国
测绘遥感信息工程国家重点实验室（武汉大学）,依托单位,武汉大学
楚流湘,性别,男
楚流湘,国籍,中国
楚流湘,职业,教授
曹之,性别,男
曹之,国籍,中国
曹之,毕业院校,武汉大学
程斯辉,国籍,中国
程斯辉,毕业院校,北京师范大学
陈登恪,民族,汉族
陈登恪,国籍,中国
陈登恪,职业,学者
陈登恪,毕业院校,北京大学
陈文蔚,性别,男
陈文蔚,民族族群,汉族
陈文蔚,国籍,中国
陈柏超,国籍,中国
测绘遥感信息工程国家重点实验室,中文名,测绘遥感信息工程国家重点实验室（武汉大学）
测绘遥感信息工程国家重点实验室,依托单位,武汉大学
蔡锡填,性别,男
蔡锡填,民族,汉族
蔡锡填,国籍,中国
蔡锡填,毕业院校,武汉大学
陈海波,性别,男
陈海波,国籍,中国
陈海波,民族,汉族
陈海波,毕业院校,东北大学
陈海波,政党,中国共产党
许梦博,民族,汉族
许梦博,国籍,中国
许梦博,职业,教师
杜彬,民族,汉族
杜彬,国籍,中国
杜彬,毕业院校,清华大学
邓黛,性别,女
邓黛,国籍,中国
邓黛,职业,教师
杜卓敏,性别,女
杜卓敏,国籍,中国
杜卓敏,毕业院校,武汉大学
冻国栋,民族,汉族
冻国栋,国籍,中国
冻国栋,毕业院校,武汉大学
冻国栋,籍贯,河南省
杜青钢,民族,汉族
杜青钢,国籍,中国
杜青钢,职业,学者
段富道,国籍,中国
段富道,职业,工程师
枫园,所在地,武汉大学
甘嘉亮,行业,医生
郭霖,性别,男
郭霖,民族,汉族
郭霖,国籍,中国
郭霖,职业,教授
郭霖,毕业院校,中国科学技术大学
郭潇潇,行业,医生
郭斌佳,民族,汉族
郭斌佳,国籍,中国
国立武昌中山大学,中文名,国立第二中山大学
国立武昌中山大学,学校类型,大学
国立武昌中山大学,学校属性,大学
郭传杰,性别,男
郭传杰,国籍,中国
郭传杰,职业,科学家
郭传杰,毕业院校,武汉大学
黄正华,性别,男
黄正华,国籍,中国
黄正华,毕业院校,华中师范大学
何四炎,民族,汉族
何四炎,国籍,中国
龚健雅,性别,男
龚健雅,出生地,江西省
龚健雅,国籍,中国
黄惠贤,国籍,中国
黄惠贤,职业,作家
湖北省立法科大学,学校类别,公立大学
候浩波,性别,男
候浩波,国籍,中国
黄方刚,性别,男
黄方刚,民族,汉族
黄方刚,国籍,中国
赫琳,性别,女
赫琳,民族,汉族
赫琳,国籍,中国
赫琳,毕业院校,武汉大学
赫琳,政党,中国共产党
胡春润,性别,女
胡春润,国籍,中国
何扬帆,职业,教师
何扬帆,毕业院校,武汉大学
黄诗笺,性别,男
黄诗笺,国籍,中国
黄诗笺,职业,教授
何光存,性别,男
何光存,民族,汉族
何光存,国籍,中国
湖北省立医科大学,所属地区,湖北省
何萍,性别,女
何萍,民族,汉族
何萍,国籍,中国
胡远扬,性别,男
胡远扬,国籍,中国
胡远扬,职业,教授
黄焯,性别,男
黄焯,国籍,中国
何绍华,性别,男
何绍华,国籍,中国
何绍华,民族,汉族
侯建国,性别,男
侯建国,国籍,中国
侯建国,民族,汉族
侯建国,毕业院校,中国科学技术大学
侯建国,政党,中国共产党
黄宗忠,性别,男
黄宗忠,国籍,中国
黄宗忠,职业,教授
黄宗忠,毕业院校,武汉大学
黄宗忠,政党,中国共产党
黄宗忠,信仰,中国共产党
何宪,性别,男
何宪,国籍,中国
何宪,民族,汉族
何宪,毕业院校,武汉大学
江应安,行业,医生
胡铁松,性别,男
胡铁松,国籍,中国
湖北省立文科大学,学校类别,公立大学
